seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
12716,2024,ENG.4,345,5883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-17 04:43:06
12716,2024,ENG.4,320,7687,34,1,28,33,2,0,1,2,0,15,46,4,0,0,44,2025-03-17 04:43:01
12716,2024,ENG.4,352,7687,25,13,8,9,0,0,0,2,0,7,24,1,0,0,17,2024-07-13 02:56:55
12716,2024,ENG.4,343,8497,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2025-03-17 04:43:01
12716,2024,ENG.4,389,9253,28,1,0,5,1,0,0,0,0,0,0,0,0,67,30,2025-03-17 04:43:03
12716,2024,ENG.4,3231,11495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-13 02:56:55
12716,2024,ENG.4,352,11547,38,4,48,39,7,0,0,6,21,53,113,24,0,0,31,2024-07-13 02:56:55
12716,2024,ENG.4,320,11595,29,21,29,13,3,0,0,0,0,9,26,5,0,0,17,2025-03-17 04:43:01
12716,2024,ENG.4,2731,16601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-17 04:42:59
12716,2024,ENG.4,278,17277,4,4,0,2,1,0,0,0,0,0,0,0,0,0,1,2025-01-04 05:42:01
12716,2024,ENG.4,2731,17277,11,11,1,7,1,0,0,0,0,1,5,0,0,0,3,2025-03-17 04:42:59
12716,2024,ENG.4,279,20016,24,11,18,13,2,1,0,0,0,9,25,1,0,0,13,2025-03-17 04:43:02
12716,2024,ENG.4,389,24675,18,15,2,17,1,0,0,1,0,3,8,1,0,0,9,2025-03-17 04:43:03
12716,2024,ENG.4,352,26614,46,3,52,73,9,0,0,6,2,45,110,16,0,0,47,2024-07-13 02:56:55
12716,2024,ENG.4,282,30074,15,1,5,3,1,0,1,0,1,0,2,0,0,0,24,2024-07-13 02:56:49
12716,2024,ENG.4,19262,31744,16,2,13,11,2,0,0,0,0,10,22,1,0,0,20,2025-03-17 04:43:03
12716,2024,ENG.4,390,32234,4,3,1,2,1,0,0,0,0,0,0,0,0,0,2,2025-03-17 04:43:04
12716,2024,ENG.4,387,34171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-03-17 04:43:00
12716,2024,ENG.4,304,34595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-13 02:56:50
12716,2024,ENG.4,3129,39188,33,3,35,47,7,0,0,1,0,12,47,5,0,0,37,2025-03-17 04:43:00
12716,2024,ENG.4,3129,39191,3,3,1,0,0,0,0,0,0,0,1,0,0,0,1,2025-01-25 05:26:33
12716,2024,ENG.4,279,40037,4,1,1,1,0,0,0,0,0,1,5,0,0,0,5,2025-03-17 04:43:02
12716,2024,ENG.4,340,41384,27,7,26,17,4,0,0,2,0,36,87,14,0,0,18,2025-03-17 04:43:04
12716,2024,ENG.4,352,42189,33,23,20,17,1,0,0,0,4,23,54,8,0,0,8,2024-07-13 02:56:55
12716,2024,ENG.4,352,42252,7,1,0,0,0,0,0,0,0,0,0,0,0,8,9,2024-07-13 02:56:55
12716,2024,ENG.4,4703,42369,11,0,0,2,1,0,0,0,0,0,0,0,0,24,5,2025-03-17 04:43:05
12716,2024,ENG.4,279,43617,37,19,20,22,5,0,0,1,0,14,42,7,0,0,17,2025-03-17 04:43:02
12716,2024,ENG.4,2731,45368,27,0,43,42,6,0,0,4,0,22,55,8,0,0,38,2025-03-17 04:42:59
12716,2024,ENG.4,345,45706,32,2,28,28,8,1,0,0,0,5,24,0,0,0,43,2025-03-17 04:43:06
12716,2024,ENG.4,635,45706,32,2,28,28,8,1,0,0,0,5,24,0,0,0,43,2025-03-16 04:48:33
