seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
12713,2024,ENG.2,335,4474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-13 02:49:57
12713,2024,ENG.2,383,4775,33,16,12,22,4,0,0,1,6,6,31,3,0,2,10,2025-03-17 04:41:26
12713,2024,ENG.2,374,5527,17,16,11,3,1,0,0,0,0,0,2,0,0,1,9,2025-01-20 14:29:44
12713,2024,ENG.2,399,6156,32,8,24,27,2,0,0,2,11,4,21,0,0,5,34,2025-03-17 04:41:25
12713,2024,ENG.2,369,7441,9,0,0,2,0,0,0,0,0,0,0,0,108,39,11,2025-03-17 04:41:22
12713,2024,ENG.2,336,8327,22,9,7,4,3,0,0,0,1,0,3,0,0,8,21,2025-03-17 04:41:25
12713,2024,ENG.2,388,8507,3,3,0,0,0,0,0,0,1,0,1,0,0,0,1,2025-03-17 04:41:21
12713,2024,ENG.2,394,10176,34,3,42,26,7,0,0,1,5,2,8,0,0,22,36,2025-03-17 04:41:24
12713,2024,ENG.2,311,12669,34,8,18,45,2,0,0,3,3,10,34,4,0,5,32,2025-03-17 04:41:23
12713,2024,ENG.2,301,16040,19,8,16,14,2,2,0,1,1,3,18,0,0,3,12,2025-03-17 04:41:22
12713,2024,ENG.2,375,17861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-13 02:50:00
12713,2024,ENG.2,311,18973,20,5,7,11,2,0,0,1,1,2,6,0,0,15,23,2025-03-17 04:41:23
12713,2024,ENG.2,335,20553,9,1,0,2,0,0,0,0,1,0,0,0,113,31,11,2024-07-13 02:49:57
12713,2024,ENG.2,357,30116,17,3,20,7,2,0,0,0,3,5,13,0,0,0,6,2025-03-17 04:41:22
12713,2024,ENG.2,318,39191,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2024-08-31 05:00:19
12713,2024,ENG.2,369,39902,7,2,7,1,0,0,0,0,1,2,12,0,0,0,4,2025-03-17 04:41:22
12713,2024,ENG.2,375,39902,23,13,12,11,1,0,0,1,1,10,31,5,0,0,7,2024-07-13 02:50:00
12713,2024,ENG.2,336,40192,24,9,17,10,4,0,0,2,4,7,27,5,0,6,17,2025-03-17 04:41:25
12713,2024,ENG.2,365,40192,15,8,5,3,2,0,0,0,1,3,14,2,0,3,5,2025-01-09 05:37:13
12713,2024,ENG.2,336,40424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-17 04:41:25
12713,2024,ENG.2,333,41011,38,0,34,73,5,0,0,5,5,8,42,3,0,14,41,2025-03-17 04:41:20
