seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
12827,2024,NED.W.1,20796,309916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-17 04:47:05
12827,2024,NED.W.1,20114,309920,7,7,1,3,0,0,0,1,0,0,1,0,0,0,0,2025-03-17 04:47:05
12827,2024,NED.W.1,20114,309930,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2025-03-17 04:47:05
12827,2024,NED.W.1,21584,309931,15,1,8,5,2,0,0,1,2,2,7,2,0,2,23,2025-03-17 04:47:06
12827,2024,NED.W.1,20984,309934,16,0,24,27,4,1,0,1,2,1,5,0,0,2,18,2025-03-17 04:47:06
12827,2024,NED.W.1,20797,309935,17,0,11,15,1,0,0,1,1,3,10,1,0,6,31,2025-03-17 04:47:07
12827,2024,NED.W.1,20800,309936,16,2,11,12,0,0,0,3,7,14,30,6,0,1,29,2025-03-17 04:47:07
12827,2024,NED.W.1,20797,309938,15,10,5,10,1,0,0,1,3,3,16,0,0,0,16,2025-03-17 04:47:07
12827,2024,NED.W.1,20796,309939,16,2,30,15,1,0,0,4,2,6,21,1,0,0,10,2025-03-17 04:47:05
12827,2024,NED.W.1,20114,309941,10,0,0,3,0,0,0,0,0,0,0,0,37,27,8,2025-03-17 04:47:05
12827,2024,NED.W.1,21978,309942,16,0,21,11,3,0,0,5,8,9,24,5,0,0,15,2025-03-17 04:47:06
12827,2024,NED.W.1,20802,309947,17,0,12,10,2,0,0,0,3,6,15,3,0,1,7,2025-03-17 04:47:07
12827,2024,NED.W.1,20802,309948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-17 04:47:07
12827,2024,NED.W.1,20802,309950,17,2,16,6,0,0,0,3,6,20,41,9,0,0,5,2025-03-17 04:47:07
12827,2024,NED.W.1,20114,309953,17,1,7,6,2,0,0,5,5,19,51,4,0,0,14,2025-03-17 04:47:05
12827,2024,NED.W.1,20796,309954,15,1,9,9,1,0,0,3,3,32,70,12,0,0,10,2025-03-17 04:47:05
12827,2024,NED.W.1,20796,309955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-17 04:47:05
12827,2024,NED.W.1,21978,309956,14,12,6,1,2,0,0,0,0,5,15,1,0,0,2,2025-03-17 04:47:06
12827,2024,NED.W.1,20114,309958,17,1,16,5,0,0,0,7,2,9,19,3,0,2,14,2025-03-17 04:47:05
12827,2024,NED.W.1,20800,309960,16,1,3,9,1,0,0,0,4,6,12,2,0,4,31,2025-03-17 04:47:07
12827,2024,NED.W.1,20114,309964,16,11,2,9,0,0,0,2,3,16,25,8,0,0,8,2025-03-17 04:47:05
12827,2024,NED.W.1,20984,309965,9,8,6,2,0,0,0,2,1,6,8,1,0,0,2,2025-03-17 04:47:06
12827,2024,NED.W.1,20796,309967,6,4,1,1,0,0,0,0,1,1,1,1,0,2,1,2025-03-17 04:47:05
12827,2024,NED.W.1,20800,309968,16,0,8,8,0,0,1,4,5,1,4,0,0,9,34,2025-03-17 04:47:07
12827,2024,NED.W.1,20797,309969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-17 04:47:07
12827,2024,NED.W.1,20114,309970,17,1,31,16,1,0,0,3,0,2,10,0,0,3,15,2025-03-17 04:47:05
12827,2024,NED.W.1,20799,309977,16,0,29,31,2,1,0,3,2,8,31,0,0,1,44,2025-03-17 04:47:05
12827,2024,NED.W.1,20796,309978,12,0,10,18,1,0,0,1,6,14,21,3,0,0,9,2025-02-02 14:49:22
12827,2024,NED.W.1,20798,309979,10,1,6,10,3,0,0,1,1,0,1,0,0,3,27,2025-03-17 04:47:04
12827,2024,NED.W.1,20802,309981,15,15,2,5,0,0,0,0,0,1,2,0,0,0,0,2025-03-17 04:47:07
12827,2024,NED.W.1,21585,309982,17,0,11,23,1,0,0,4,8,8,16,5,0,0,48,2025-03-17 04:47:08
12827,2024,NED.W.1,20798,309984,8,0,12,1,4,0,0,0,0,1,3,0,0,0,11,2025-02-15 05:45:58
12827,2024,NED.W.1,20114,309985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-17 04:47:05
12827,2024,NED.W.1,20802,309986,17,0,15,16,4,0,0,0,1,3,8,1,0,2,7,2025-03-17 04:47:07
12827,2024,NED.W.1,20984,309989,17,0,15,7,3,0,0,2,2,2,6,0,0,5,23,2025-03-17 04:47:06
12827,2024,NED.W.1,20984,309990,17,16,6,1,1,0,0,1,0,1,1,0,0,1,4,2025-03-17 04:47:06
12827,2024,NED.W.1,20798,309991,15,0,18,7,0,0,0,0,2,2,4,0,0,1,29,2025-03-17 04:47:04
12827,2024,NED.W.1,20114,309993,15,2,9,16,1,0,0,0,4,24,47,15,0,0,12,2025-03-17 04:47:05
12827,2024,NED.W.1,20798,309995,16,0,14,13,2,0,0,2,1,5,17,1,0,0,39,2025-03-17 04:47:04
12827,2024,NED.W.1,20796,310142,13,7,3,10,0,0,0,1,2,4,11,1,0,0,5,2025-03-17 04:47:05
12827,2024,NED.W.1,21584,310680,14,11,4,8,1,0,0,1,0,1,2,0,0,1,14,2025-03-17 04:47:06
12827,2024,NED.W.1,20798,311658,17,1,21,24,1,0,0,2,6,19,42,7,0,0,37,2025-03-17 04:47:04
12827,2024,NED.W.1,21977,312126,16,0,18,5,0,0,0,1,3,2,6,0,0,8,24,2025-03-17 04:47:04
12827,2024,NED.W.1,21585,312204,17,0,14,20,1,0,0,3,1,8,19,4,0,2,55,2025-03-17 04:47:08
12827,2024,NED.W.1,20984,312248,17,0,18,33,1,0,0,8,8,5,9,2,0,1,22,2025-03-17 04:47:06
12827,2024,NED.W.1,20796,312511,16,0,1,2,0,0,0,0,0,0,0,0,68,41,12,2025-03-17 04:47:05
12827,2024,NED.W.1,21978,312512,15,3,22,8,2,0,0,1,7,6,20,2,0,1,10,2025-03-17 04:47:06
12827,2024,NED.W.1,20798,313469,12,2,12,16,1,0,0,1,3,2,11,1,0,1,21,2025-03-17 04:47:04
12827,2024,NED.W.1,20802,314959,16,0,7,7,0,0,0,4,2,2,9,1,0,1,7,2025-03-17 04:47:07
