seasonType,eventId,teamId,homeAway,winner,formation,active,starter,jersey,athleteId,athleteDisplayName,position,formationPlace,subbedIn,subbedInForAthleteId,subbedInForAthleteJersey,subInAthleteId,subInClockValue,subInDisplayClock,subbedOut,subbedOutForAthleteId,subbedOutForAthleteJersey,subOutAthleteId,subOutClockValue,subOutDisplayClock,updateTime
12867,733168,7525,home,0,5-4-1,1,1,1,185648,Hossein Hosseini,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,7525,home,0,5-4-1,1,1,10,218086,Ramin Rezaeian,Right Back,2,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,7525,home,0,5-4-1,1,1,44,270921,Armin Sohrabian,Left Back,3,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,7525,home,0,5-4-1,1,1,55,192807,Raphael Silva,Center Left Defender,4,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,7525,home,0,5-4-1,1,1,4,253376,Roozbeh Cheshmi,Center Defender,5,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,7525,home,0,5-4-1,1,1,27,317748,Saleh Hardani,Center Right Defender,6,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,7525,home,0,5-4-1,1,1,87,399639,Mehran Ahmadi,Right Midfielder,7,0,0,-1,,,,1,187939,77,187939.0,4228.0,71',2025-03-04 05:51:04
12867,733168,7525,home,0,5-4-1,1,1,88,211721,Arash Rezavand,Center Right Midfielder,8,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,7525,home,0,5-4-1,1,1,9,270948,Mohammadreza Azadi,Forward,9,0,0,-1,,,,1,321602,11,321602.0,2700.0,45',2025-03-04 05:51:04
12867,733168,7525,home,0,5-4-1,1,1,22,215170,Didier N'Dong,Center Left Midfielder,10,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,7525,home,0,5-4-1,1,1,20,266716,Ali Kooshki,Left Midfielder,11,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,7525,home,0,5-4-1,1,0,6,194862,Iman Salimi,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,7525,home,0,5-4-1,1,0,14,286278,Mohammad Zobeir Niknafs,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,7525,home,0,5-4-1,1,0,77,187939,Jaloliddin Masharipov,Substitute,0,1,399639,87,399639.0,4228.0,71',0,0,-1,,,,2025-03-04 05:51:04
12867,733168,7525,home,0,5-4-1,1,0,2,185782,Mohammad Moradmand,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,7525,home,0,5-4-1,1,0,15,372041,Abolfazl Zamani,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,7525,home,0,5-4-1,1,0,11,321602,Joel Kojo,Substitute,0,1,270948,9,270948.0,2700.0,45',0,0,-1,,,,2025-03-04 05:51:04
12867,733168,7525,home,0,5-4-1,1,0,99,354530,Amirali Sadeghi,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,7525,home,0,5-4-1,1,0,12,391690,Mohammadreza Khaledabadi,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,7525,home,0,5-4-1,1,0,50,391692,Amirhossein Nikpour,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,7525,home,0,5-4-1,1,0,28,399464,Mojtaba Hasheminasab,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,7525,home,0,5-4-1,1,0,93,399466,Hesam Eskandari,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,817,away,0,4-2-3-1,1,1,24,301748,Bento,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2025-03-16 04:51:22
12867,733168,817,away,0,4-2-3-1,1,1,12,331918,Nawaf Boushal,Right Back,2,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,817,away,0,4-2-3-1,1,1,83,341476,Salem Al Najdi,Left Back,3,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,817,away,0,4-2-3-1,1,1,11,178383,Marcelo Brozovic,Left Midfielder,4,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,817,away,0,4-2-3-1,1,1,3,277306,Mohamed Simakan,Center Right Defender,5,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,817,away,0,4-2-3-1,1,1,4,172933,Mohammed Al-Fatil,Center Left Defender,6,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,817,away,0,4-2-3-1,1,1,20,309275,Ângelo Gabriel,Attacking Midfielder Right,7,0,0,-1,,,,1,304533,80,304533.0,4581.0,77',2025-03-16 04:51:22
12867,733168,817,away,0,4-2-3-1,1,1,19,309320,Ali Al-Hassan,Right Midfielder,8,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,817,away,0,4-2-3-1,1,1,9,285629,Jhon Durán,Forward,9,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,817,away,0,4-2-3-1,1,1,23,296602,Aiman Yahya,Attacking Midfielder,10,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,817,away,0,4-2-3-1,1,1,10,169797,Sadio Mané,Attacking Midfielder Left,11,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,817,away,0,4-2-3-1,1,0,54,391941,Faris Salem,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,817,away,0,4-2-3-1,1,0,50,357532,Majed Qasheesh,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,817,away,0,4-2-3-1,1,0,80,304533,Wesley Ribeiro,Substitute,0,1,309275,20,309275.0,4581.0,77',0,0,-1,,,,2025-03-04 05:51:04
12867,733168,817,away,0,4-2-3-1,1,0,16,302333,Mohammed Maran,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,817,away,0,4-2-3-1,1,0,36,270910,Raghid Al-Najjar,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,817,away,0,4-2-3-1,1,0,8,267867,Abdulmajeed Al-Sulaiheem,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,817,away,0,4-2-3-1,1,0,22,253364,Ahmad Al-Harbi,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733168,817,away,0,4-2-3-1,1,0,58,391942,Mohammed Hazazi,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733169,8365,home,0,4-2-3-1,1,1,1,253326,Khalid Al Senaani,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733169,8365,home,0,4-2-3-1,1,1,14,317661,Rodrigo,Right Back,2,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733169,8365,home,0,4-2-3-1,1,1,25,185883,Alexis Pérez,Left Back,3,0,0,-1,,,,1,286244,12,286244.0,4293.0,72',2025-03-04 05:51:04
12867,733169,8365,home,0,4-2-3-1,1,1,20,197114,Gerónimo Poblete,Left Midfielder,4,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733169,8365,home,0,4-2-3-1,1,1,4,285527,Soufiane Bouftini,Center Right Defender,5,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733169,8365,home,0,4-2-3-1,1,1,15,240458,Jung Seung-Hyun,Center Left Defender,6,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733169,8365,home,0,4-2-3-1,1,1,10,200669,Fábio Lima,Attacking Midfielder Right,7,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733169,8365,home,0,4-2-3-1,1,1,6,266631,Siaka Sidibe,Right Midfielder,8,0,0,-1,,,,1,173681,33,173681.0,4272.0,72',2025-03-04 05:51:04
12867,733169,8365,home,0,4-2-3-1,1,1,30,233809,João Pedro,Forward,9,0,0,-1,,,,0,0,-1,,,,2025-03-14 04:53:04
12867,733169,8365,home,0,4-2-3-1,1,1,31,217575,Nicolás Gimenez,Attacking Midfielder,10,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733169,8365,home,0,4-2-3-1,1,1,7,147961,Ali Saleh Amro,Attacking Midfielder Left,11,0,0,-1,,,,1,299482,77,299482.0,5295.0,89',2025-03-04 05:51:04
12867,733169,8365,home,0,4-2-3-1,1,0,9,386548,Adama Diallo,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733169,8365,home,0,4-2-3-1,1,0,18,386546,Malek Janeer,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733169,8365,home,0,4-2-3-1,1,0,27,307469,Valentín Rodríguez,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733169,8365,home,0,4-2-3-1,1,0,77,299482,Jonathan Santos,Substitute,0,1,147961,7,147961.0,5295.0,89',0,0,-1,,,,2025-03-04 05:51:04
12867,733169,8365,home,0,4-2-3-1,1,0,23,287748,Tahnoon Al Zaabi,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733169,8365,home,0,4-2-3-1,1,0,12,286244,Abdelrahman Saleh,Substitute,0,1,185883,25,185883.0,4293.0,72',0,0,-1,,,,2025-03-04 05:51:04
12867,733169,8365,home,0,4-2-3-1,1,0,3,286243,Yousif Ali Al-Mheiri,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733169,8365,home,0,4-2-3-1,1,0,11,283329,Majid Surour Salim,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733169,8365,home,0,4-2-3-1,1,0,13,270851,Faris Khalil,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733169,8365,home,0,4-2-3-1,1,0,16,181376,Anass Zniti,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733169,8365,home,0,4-2-3-1,1,0,33,173681,Srdjan Mijailovic,Substitute,0,1,266631,6,266631.0,4272.0,72',0,0,-1,,,,2025-03-04 05:51:04
12867,733169,7135,away,0,3-4-1-2,1,1,22,270844,Meshaal Barsham,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733169,7135,away,0,3-4-1-2,1,1,77,263364,Youcef Atal,Right Midfielder,2,0,0,-1,,,,1,310550,13,310550.0,3781.0,64',2025-03-04 05:51:04
12867,733169,7135,away,0,3-4-1-2,1,1,6,200098,Paulo Otávio,Left Midfielder,3,0,0,-1,,,,1,219718,5,219718.0,2700.0,45',2025-03-14 04:53:04
12867,733169,7135,away,0,3-4-1-2,1,1,37,270411,Ahmed Suhail,Center Left Defender,4,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733169,7135,away,0,3-4-1-2,1,1,16,205377,Boualem Khoukhi,Center Defender,5,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733169,7135,away,0,3-4-1-2,1,1,2,101982,Ró-Ró,Center Right Defender,6,0,0,-1,,,,0,0,-1,,,,2025-03-14 04:53:04
12867,733169,7135,away,0,3-4-1-2,1,1,4,362399,Mohamed Camara,Center Right Midfielder,7,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733169,7135,away,0,3-4-1-2,1,1,14,300011,Moustafa Tarek,Center Left Midfielder,8,0,0,-1,,,,1,236586,10,236586.0,5175.0,87',2025-03-04 05:51:04
12867,733169,7135,away,0,3-4-1-2,1,1,33,226991,Claudinho,Attacking Midfielder,9,0,0,-1,,,,0,0,-1,,,,2025-03-14 04:53:04
12867,733169,7135,away,0,3-4-1-2,1,1,19,240555,Rafa Mújica,Center Right Forward,10,0,0,-1,,,,1,209735,17,209735.0,3768.0,63',2025-03-04 05:51:04
12867,733169,7135,away,0,3-4-1-2,1,1,84,219258,Akram Afif,Center Left Forward,11,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733169,7135,away,0,3-4-1-2,1,0,81,359090,Abdessamed Bounacer,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733169,7135,away,0,3-4-1-2,1,0,1,97307,Saad Al-Sheeb,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733169,7135,away,0,3-4-1-2,1,0,3,270404,Ahmed Sayyar,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733169,7135,away,0,3-4-1-2,1,0,9,274164,Yusuf Abdurisag,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733169,7135,away,0,3-4-1-2,1,0,23,274166,Ali Yousif,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-12 04:49:50
12867,733169,7135,away,0,3-4-1-2,1,0,21,307672,Giovani,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-14 04:53:04
12867,733169,7135,away,0,3-4-1-2,1,0,13,310550,Abdulla Badr Alyazidi,Substitute,0,1,263364,77,263364.0,3781.0,64',0,0,-1,,,,2025-03-04 05:51:04
12867,733169,7135,away,0,3-4-1-2,1,0,17,209735,Cristo,Substitute,0,1,240555,19,240555.0,3768.0,63',0,0,-1,,,,2025-03-14 04:53:04
12867,733169,7135,away,0,3-4-1-2,1,0,5,219718,Tarek Salman,Substitute,0,1,200098,6,200098.0,2700.0,45',0,0,-1,,,,2025-03-04 05:51:04
12867,733169,7135,away,0,3-4-1-2,1,0,31,300144,Yousef Balideh,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733169,7135,away,0,3-4-1-2,1,0,8,236584,Ali Asad,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-04 05:51:04
12867,733169,7135,away,0,3-4-1-2,1,0,10,236586,Hassan Al-Haydos,Substitute,0,1,300011,14,300011.0,5175.0,87',0,0,-1,,,,2025-03-04 05:51:04
12867,733170,15515,home,0,4-4-2,1,1,1,210971,Yan Junling,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733170,15515,home,0,4-4-2,1,1,4,233741,Wang Shenchao,Right Back,2,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733170,15515,home,0,4-4-2,1,1,23,233742,Huan Fu,Left Back,3,0,0,-1,,,,1,274978,19,274978.0,572.0,10',2025-03-06 12:55:37
12867,733170,15515,home,0,4-4-2,1,1,20,234625,Yang Shiyuan,Center Right Midfielder,4,0,0,-1,,,,1,303800,36,303800.0,2700.0,45',2025-03-06 12:55:37
12867,733170,15515,home,0,4-4-2,1,1,3,181393,Jiang Guangtai,Center Right Defender,5,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733170,15515,home,0,4-4-2,1,1,2,215233,Li Ang,Center Left Defender,6,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733170,15515,home,0,4-4-2,1,1,15,286155,Ming Tian,Right Midfielder,7,0,0,-1,,,,1,172215,32,172215.0,3874.0,65',2025-03-06 12:55:37
12867,733170,15515,home,0,4-4-2,1,1,16,227195,Xu Xin,Center Left Midfielder,8,0,0,-1,,,,1,233747,11,233747.0,3889.0,65',2025-03-06 12:55:37
12867,733170,15515,home,0,4-4-2,1,1,97,302013,Leonardo,Center Left Forward,9,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733170,15515,home,0,4-4-2,1,1,9,202305,Gustavo,Center Right Forward,10,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733170,15515,home,0,4-4-2,1,1,98,229019,Mateus Vital,Left Midfielder,11,0,0,-1,,,,1,341579,52,341579.0,4987.0,84',2025-03-06 12:55:37
12867,733170,15515,home,0,4-4-2,1,0,12,253616,Chen Wai,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733170,15515,home,0,4-4-2,1,0,36,303800,Abraham Halik,Substitute,0,1,234625,20,234625.0,2700.0,45',0,0,-1,,,,2025-03-06 12:55:37
12867,733170,15515,home,0,4-4-2,1,0,53,399891,Li Zhiliang,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733170,15515,home,0,4-4-2,1,0,49,391745,Li Xinxiang,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733170,15515,home,0,4-4-2,1,0,52,341579,Meng Jingchao,Substitute,0,1,229019,98,229019.0,4987.0,84',0,0,-1,,,,2025-03-06 12:55:37
12867,733170,15515,home,0,4-4-2,1,0,11,233747,Lu Wenjun,Substitute,0,1,227195,16,227195.0,3889.0,65',0,0,-1,,,,2025-03-06 12:55:37
12867,733170,15515,home,0,4-4-2,1,0,25,234549,Du Jia,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733170,15515,home,0,4-4-2,1,0,27,234584,Feng Jin,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733170,15515,home,0,4-4-2,1,0,21,339960,Asqer Afrden,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733170,15515,home,0,4-4-2,1,0,14,234631,Shenglong Li,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733170,15515,home,0,4-4-2,1,0,19,274978,Zhen'ao Wang,Substitute,0,1,233742,23,233742.0,572.0,10',0,0,-1,,,,2025-03-06 12:55:37
12867,733170,15515,home,0,4-4-2,1,0,32,172215,Li Shuai,Substitute,0,1,286155,15,286155.0,3874.0,65',0,0,-1,,,,2025-03-06 12:55:37
12867,733170,7116,away,1,4-4-1-1,1,1,19,285322,Il-Kyu Park,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733170,7116,away,1,4-4-1-1,1,1,27,202068,Ken Matsubara,Right Back,2,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733170,7116,away,1,4-4-1-1,1,1,2,253605,Katsuya Nagato,Left Back,3,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733170,7116,away,1,4-4-1-1,1,1,45,369524,Kodjo Jean Claude Aziangbe,Center Right Midfielder,4,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733170,7116,away,1,4-4-1-1,1,1,29,277067,Jeisson Quiñones,Center Right Defender,5,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733170,7116,away,1,4-4-1-1,1,1,48,165300,Sandy Walsh,Center Left Defender,6,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733170,7116,away,1,4-4-1-1,1,1,11,229556,Yan ,Right Midfielder,7,0,0,-1,,,,1,304054,17,304054.0,4875.0,82',2025-03-16 04:51:22
12867,733170,7116,away,1,4-4-1-1,1,1,28,333718,Riku Yamane,Center Left Midfielder,8,0,0,-1,,,,1,283847,6,283847.0,5400.0,90'+3',2025-03-06 12:55:37
12867,733170,7116,away,1,4-4-1-1,1,1,10,204315,Anderson Lopes ,Forward,9,0,0,-1,,,,0,0,-1,,,,2025-03-16 04:51:22
12867,733170,7116,away,1,4-4-1-1,1,1,14,357033,Asahi Uenaka,Rear Center Forward,10,0,0,-1,,,,1,238074,20,238074.0,4519.0,76',2025-03-06 12:55:37
12867,733170,7116,away,1,4-4-1-1,1,1,40,314017,Daiya Tono,Left Midfielder,11,0,0,-1,,,,1,199010,7,199010.0,4512.0,76',2025-03-06 12:55:37
12867,733170,7116,away,1,4-4-1-1,1,0,46,388473,Hiroto Asada,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733170,7116,away,1,4-4-1-1,1,0,23,155458,Ryo Miyaichi,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733170,7116,away,1,4-4-1-1,1,0,7,199010,Élber ,Substitute,0,1,314017,40,314017.0,4512.0,76',0,0,-1,,,,2025-03-16 04:51:22
12867,733170,7116,away,1,4-4-1-1,1,0,20,238074,Jun Amano,Substitute,0,1,357033,14,357033.0,4519.0,76',0,0,-1,,,,2025-03-06 12:55:37
12867,733170,7116,away,1,4-4-1-1,1,0,25,265954,Toichi Suzuki,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733170,7116,away,1,4-4-1-1,1,0,6,283847,Kouta Watanabe,Substitute,0,1,333718,28,333718.0,5400.0,90'+3',0,0,-1,,,,2025-03-06 12:55:37
12867,733170,7116,away,1,4-4-1-1,1,0,17,304054,Kenta Inoue,Substitute,0,1,229556,11,229556.0,4875.0,82',0,0,-1,,,,2025-03-06 12:55:37
12867,733170,7116,away,1,4-4-1-1,1,0,32,341703,Ryoya Kimura,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733170,7116,away,1,4-4-1-1,1,0,34,346193,Takuto Kimura,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733170,7116,away,1,4-4-1-1,1,0,16,378857,Ren Kato,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733170,7116,away,1,4-4-1-1,1,0,21,150063,Hiroki Iikura,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733171,7138,home,0,3-4-3,1,1,13,152246,Neil Etheridge,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733171,7138,home,0,3-4-3,1,1,11,222716,Dion Cools,Right Midfielder,2,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733171,7138,home,0,3-4-3,1,1,10,204445,Lucas Crispim,Left Midfielder,3,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733171,7138,home,0,3-4-3,1,1,92,234877,Kim Min Hyeok,Center Left Defender,4,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733171,7138,home,0,3-4-3,1,1,16,207218,Kenneth Dougall,Center Defender,5,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733171,7138,home,0,3-4-3,1,1,22,302437,Go Myeong-Seok,Center Right Defender,6,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733171,7138,home,0,3-4-3,1,1,33,201372,Peter Zulj,Center Right Midfielder,7,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733171,7138,home,0,3-4-3,1,1,23,179210,Goran Causic,Center Left Midfielder,8,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733171,7138,home,0,3-4-3,1,1,45,292401,Martin Boakye,Forward,9,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733171,7138,home,0,3-4-3,1,1,24,270960,Suphanat Mueanta,Center Right Forward,10,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733171,7138,home,0,3-4-3,1,1,7,268471,Bissoli,Center Left Forward,11,0,0,-1,,,,1,260941,9,260941.0,4079.0,68',2025-03-14 04:53:04
12867,733171,7138,home,0,3-4-3,1,0,27,237511,Phitiwat Sukjitthammakul,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733171,7138,home,0,3-4-3,1,0,95,368923,Seksan Ratree,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733171,7138,home,0,3-4-3,1,0,4,313947,Leon James,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733171,7138,home,0,3-4-3,1,0,18,373876,Athit Berg,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733171,7138,home,0,3-4-3,1,0,8,270918,Rattanakom Maikami,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733171,7138,home,0,3-4-3,1,0,9,260941,Supachai Chaided,Substitute,0,1,268471,7,268471.0,4079.0,68',0,0,-1,,,,2025-03-06 12:55:37
12867,733171,7138,home,0,3-4-3,1,0,3,257524,Pansa Hemviboon,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733171,7138,home,0,3-4-3,1,0,40,253594,Jefferson Tabinas,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733171,7138,home,0,3-4-3,1,0,15,243936,Narubodin Weerawatnodom,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733171,7138,home,0,3-4-3,1,0,2,235967,Sasalak Haiprakhon,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733171,7138,home,0,3-4-3,1,0,20,214783,Marcelo Djaló,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733171,7138,home,0,3-4-3,1,0,34,165946,Chatchai Budprom,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733171,17689,away,0,3-4-2-1,1,1,58,271436,Andoni Zubiaurre,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733171,17689,away,0,3-4-2-1,1,1,24,250650,Oscar Arribas,Right Midfielder,2,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733171,17689,away,0,3-4-2-1,1,1,11,337141,Murilo,Left Midfielder,3,0,0,-1,,,,1,207278,70,207278.0,2700.0,45',2025-03-14 04:53:04
12867,733171,17689,away,0,3-4-2-1,1,1,27,157375,Álvaro González,Center Left Defender,4,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733171,17689,away,0,3-4-2-1,1,1,23,161897,Eddy Silvestre,Center Defender,5,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733171,17689,away,0,3-4-2-1,1,1,13,271700,Jun-Hyung Park,Center Right Defender,6,0,0,-1,,,,1,144477,5,144477.0,4213.0,71',2025-03-06 12:55:37
12867,733171,17689,away,0,3-4-2-1,1,1,87,143959,Anselmo,Center Right Midfielder,7,0,0,-1,,,,1,271926,4,271926.0,3343.0,56',2025-03-14 04:53:04
12867,733171,17689,away,0,3-4-2-1,1,1,30,85394,Natxo Insa,Center Left Midfielder,8,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733171,17689,away,0,3-4-2-1,1,1,9,201659,Bergson,Forward,9,0,0,-1,,,,1,229595,99,229595.0,2700.0,45',2025-03-14 04:53:04
12867,733171,17689,away,0,3-4-2-1,1,1,42,302763,Arif Aiman Hanapi,Center Right Forward,10,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733171,17689,away,0,3-4-2-1,1,1,10,150802,Jonathan Viera,Center Left Forward,11,0,0,-1,,,,1,147544,20,147544.0,4891.0,82',2025-03-06 12:55:37
12867,733171,17689,away,0,3-4-2-1,1,0,14,120843,Shane Lowry,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-03-06 12:55:37
12867,733171,17689,away,0,3-4-2-1,1,0,20,147544,Juan Muñiz,Substitute,0,1,150802,10,150802.0,4891.0,82',0,0,-1,,,,2025-03-06 12:55:37
