seasonType,eventId,keyEventOrder,playId,keyEventTypeId,period,clockValue,clockDisplayValue,scoringPlay,shootout,keyEventText,keyEventShortText,teamId,goalPositionX,goalPositionY,fieldPositionX,fieldPositionY,fieldPosition2X,fieldPosition2Y,participantOrder,athleteId,updateDateTime
12749,711807,16,43487653,76,2,5400,90'+1',0,0,William Mikelbrencis (Hamburg SV) Substitution at 91',William Mikelbrencis Substitutio,127,0.0,0.0,0.0,0.0,0.0,0.0,2.0,238542.0,2024-08-03 09:27:37
12749,711808,2,43488787,76,2,2700,45',0,0,Luca Dürholtz (SV 07 Elversberg) Substitution at 45',Luca Dürholtz Substitution,10388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,180818.0,2024-08-04 09:28:38
12749,711808,1,43488765,94,1,2700,45',0,0,Marcus Mathiesen (1. FC Magdeburg) Yellow Card at 45',Marcus Mathiesen Yellow Card,10382,0.0,0.0,0.0,0.0,0.0,0.0,1.0,219189.0,2024-08-04 09:28:38
12749,711808,2,43488787,76,2,2700,45',0,0,Luca Dürholtz (SV 07 Elversberg) Substitution at 45',Luca Dürholtz Substitution,10388,0.0,0.0,0.0,0.0,0.0,0.0,2.0,386454.0,2024-08-04 09:28:38
12749,711808,3,43488824,94,2,3480,58',0,0,Daniel Heber (1. FC Magdeburg) Yellow Card at 58',Daniel Heber Yellow Card,10382,0.0,0.0,0.0,0.0,0.0,0.0,1.0,306994.0,2024-08-04 09:28:38
12749,711808,4,43488826,94,2,3540,59',0,0,Semih Sahin (SV 07 Elversberg) Yellow Card at 59',Semih Sahin Yellow Card,10388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,344743.0,2024-08-04 09:28:38
12749,711808,5,43488841,76,2,3600,60',0,0,Tatsuya Ito (1. FC Magdeburg) Substitution at 60',Tatsuya Ito Substitution,10382,0.0,0.0,0.0,0.0,0.0,0.0,1.0,265775.0,2024-08-04 09:28:38
12749,711808,5,43488841,76,2,3600,60',0,0,Tatsuya Ito (1. FC Magdeburg) Substitution at 60',Tatsuya Ito Substitution,10382,0.0,0.0,0.0,0.0,0.0,0.0,2.0,366823.0,2024-08-04 09:28:38
12749,711808,6,43488842,76,2,3660,61',0,0,Philipp Hercher (1. FC Magdeburg) Substitution at 61',Philipp Hercher Substitution,10382,0.0,0.0,0.0,0.0,0.0,0.0,1.0,220800.0,2024-08-04 09:28:38
12749,711808,6,43488842,76,2,3660,61',0,0,Philipp Hercher (1. FC Magdeburg) Substitution at 61',Philipp Hercher Substitution,10382,0.0,0.0,0.0,0.0,0.0,0.0,2.0,240376.0,2024-08-04 09:28:38
12749,711808,7,43488849,76,2,3720,62',0,0,Fisnik Asllani (SV 07 Elversberg) Substitution at 62',Fisnik Asllani Substitution,10388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,331057.0,2024-08-04 09:28:38
12749,711808,7,43488849,76,2,3720,62',0,0,Fisnik Asllani (SV 07 Elversberg) Substitution at 62',Fisnik Asllani Substitution,10388,0.0,0.0,0.0,0.0,0.0,0.0,2.0,278014.0,2024-08-04 09:28:38
12749,711808,8,43488904,76,2,4500,75',0,0,Filimon Gerezgiher (SV 07 Elversberg) Substitution at 75',Filimon Gerezgiher Substitution,10388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,386469.0,2024-08-04 09:28:38
12749,711808,8,43488904,76,2,4500,75',0,0,Filimon Gerezgiher (SV 07 Elversberg) Substitution at 75',Filimon Gerezgiher Substitution,10388,0.0,0.0,0.0,0.0,0.0,0.0,2.0,207335.0,2024-08-04 09:28:38
12749,711808,9,43488933,76,2,4920,82',0,0,Aleksa Marusic (1. FC Magdeburg) Substitution at 82',Aleksa Marusic Substitution,10382,0.0,0.0,0.0,0.0,0.0,0.0,1.0,258575.0,2024-08-04 09:28:38
12749,711808,9,43488933,76,2,4920,82',0,0,Aleksa Marusic (1. FC Magdeburg) Substitution at 82',Aleksa Marusic Substitution,10382,0.0,0.0,0.0,0.0,0.0,0.0,2.0,344660.0,2024-08-04 09:28:38
12749,711808,10,43488942,76,2,5100,85',0,0,Carlo Sickinger (SV 07 Elversberg) Substitution at 85',Carlo Sickinger Substitution,10388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,268973.0,2024-08-04 09:28:38
12749,711808,10,43488942,76,2,5100,85',0,0,Carlo Sickinger (SV 07 Elversberg) Substitution at 85',Carlo Sickinger Substitution,10388,0.0,0.0,0.0,0.0,0.0,0.0,2.0,364898.0,2024-08-04 09:28:38
12749,711808,11,43488958,94,2,5280,88',0,0,Nicolas Kristof (SV 07 Elversberg) Yellow Card at 88',Nicolas Kristof Yellow Card,10388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,324021.0,2024-08-04 09:28:38
12749,711808,13,43488987,94,2,5400,90'+4',0,0,Tatsuya Ito (1. FC Magdeburg) Yellow Card at 94',Tatsuya Ito Yellow Card,10382,0.0,0.0,0.0,0.0,0.0,0.0,1.0,265775.0,2024-08-04 09:28:38
12749,711808,12,43488980,76,2,5400,90'+2',0,0,Jason Ceka (1. FC Magdeburg) Substitution at 92',Jason Ceka Substitution,10382,0.0,0.0,0.0,0.0,0.0,0.0,1.0,290512.0,2024-08-04 09:28:38
12749,711808,12,43488980,76,2,5400,90'+2',0,0,Jason Ceka (1. FC Magdeburg) Substitution at 92',Jason Ceka Substitution,10382,0.0,0.0,0.0,0.0,0.0,0.0,2.0,286512.0,2024-08-04 09:28:38
12749,711809,1,43490416,70,1,540,9',1,0,Tobias Mohr (Schalke 04) Goal at 9',Tobias Mohr Goal,133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,275821.0,2024-08-04 09:28:38
12749,711809,2,43490503,70,1,1500,25',1,0,Moussa Sylla (Schalke 04) Goal at 25',Moussa Sylla Goal,133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,335739.0,2024-08-04 09:28:38
12749,711809,2,43490503,70,1,1500,25',1,0,Moussa Sylla (Schalke 04) Goal at 25',Moussa Sylla Goal,133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40791.0,2024-08-04 09:28:38
12749,711809,3,43490530,70,1,1920,32',1,0,Kevin Ehlers (TSV Eintracht Braunschweig) Goal at 32',Kevin Ehlers Goal,3067,0.0,0.0,0.0,0.0,0.0,0.0,1.0,286350.0,2024-08-04 09:28:38
12749,711809,4,43490612,94,1,2340,39',0,0,Rayan Philippe (TSV Eintracht Braunschweig) Yellow Card at 39',Rayan Philippe Yellow Card,3067,0.0,0.0,0.0,0.0,0.0,0.0,1.0,291849.0,2024-08-04 09:28:38
12749,711809,5,43490970,76,2,2700,45',0,0,Levente Szabo (TSV Eintracht Braunschweig) Substitution at 45',Levente Szabo Substitution,3067,0.0,0.0,0.0,0.0,0.0,0.0,1.0,305191.0,2024-08-04 09:28:38
12749,711809,5,43490970,76,2,2700,45',0,0,Levente Szabo (TSV Eintracht Braunschweig) Substitution at 45',Levente Szabo Substitution,3067,0.0,0.0,0.0,0.0,0.0,0.0,2.0,319332.0,2024-08-04 09:28:38
12749,711809,6,43491040,94,2,3060,51',0,0,Kenan Karaman (Schalke 04) Yellow Card at 51',Kenan Karaman Yellow Card,133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,188057.0,2024-08-04 09:28:38
12749,711809,7,43491148,76,2,3480,58',0,0,Fabio Di-Michele-Sanchez (TSV Eintracht Braunschweig) Substitution at 58',Fabio Di-Michele-Sanchez Substit,3067,0.0,0.0,0.0,0.0,0.0,0.0,1.0,343950.0,2024-08-04 09:28:38
12749,711809,7,43491148,76,2,3480,58',0,0,Fabio Di-Michele-Sanchez (TSV Eintracht Braunschweig) Substitution at 58',Fabio Di-Michele-Sanchez Substit,3067,0.0,0.0,0.0,0.0,0.0,0.0,2.0,291753.0,2024-08-04 09:28:38
12749,711809,10,43491222,76,2,4080,68',0,0,Marcin Kaminski (Schalke 04) Substitution at 68',Marcin Kaminski Substitution,133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,154394.0,2024-08-04 09:28:38
12749,711809,8,43491220,76,2,4080,68',0,0,Emil Höjlund (Schalke 04) Substitution at 68',Emil Höjlund Substitution,133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,332429.0,2024-08-04 09:28:38
12749,711809,9,43491221,76,2,4080,68',0,0,Anton Donkor (Schalke 04) Substitution at 68',Anton Donkor Substitution,133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,238273.0,2024-08-04 09:28:38
12749,711809,9,43491221,76,2,4080,68',0,0,Anton Donkor (Schalke 04) Substitution at 68',Anton Donkor Substitution,133,0.0,0.0,0.0,0.0,0.0,0.0,2.0,316105.0,2024-08-04 09:28:38
12749,711809,8,43491220,76,2,4080,68',0,0,Emil Höjlund (Schalke 04) Substitution at 68',Emil Höjlund Substitution,133,0.0,0.0,0.0,0.0,0.0,0.0,2.0,275821.0,2024-08-04 09:28:38
12749,711809,10,43491222,76,2,4080,68',0,0,Marcin Kaminski (Schalke 04) Substitution at 68',Marcin Kaminski Substitution,133,0.0,0.0,0.0,0.0,0.0,0.0,2.0,205916.0,2024-08-04 09:28:38
12749,711809,11,43491227,94,2,4140,69',0,0,Marcin Kaminski (Schalke 04) Yellow Card at 69',Marcin Kaminski Yellow Card,133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,154394.0,2024-08-04 09:28:38
12749,711809,12,43491242,70,2,4380,73',1,0,Kenan Karaman (Schalke 04) Goal at 73',Kenan Karaman Goal,133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,188057.0,2024-08-04 09:28:38
12749,711809,13,43491298,76,2,4620,77',0,0,Christian Conteh (TSV Eintracht Braunschweig) Substitution at 77',Christian Conteh Substitution,3067,0.0,0.0,0.0,0.0,0.0,0.0,1.0,288371.0,2024-08-04 09:28:38
12749,711809,14,43491299,76,2,4620,77',0,0,Walid Ould-Chikh (TSV Eintracht Braunschweig) Substitution at 77',Walid Ould-Chikh Substitution,3067,0.0,0.0,0.0,0.0,0.0,0.0,1.0,306433.0,2024-08-04 09:28:38
12749,711809,14,43491299,76,2,4620,77',0,0,Walid Ould-Chikh (TSV Eintracht Braunschweig) Substitution at 77',Walid Ould-Chikh Substitution,3067,0.0,0.0,0.0,0.0,0.0,0.0,2.0,189552.0,2024-08-04 09:28:38
12749,711809,13,43491298,76,2,4620,77',0,0,Christian Conteh (TSV Eintracht Braunschweig) Substitution at 77',Christian Conteh Substitution,3067,0.0,0.0,0.0,0.0,0.0,0.0,2.0,286350.0,2024-08-04 09:28:38
12749,711809,15,43491300,94,2,4680,78',0,0,Walid Ould-Chikh (TSV Eintracht Braunschweig) Yellow Card at 78',Walid Ould-Chikh Yellow Card,3067,0.0,0.0,0.0,0.0,0.0,0.0,1.0,306433.0,2024-08-04 09:28:38
12749,711809,16,43491370,70,2,4920,82',1,0,Moussa Sylla (Schalke 04) Goal at 82',Moussa Sylla Goal,133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40791.0,2024-08-04 09:28:38
12749,711809,16,43491370,70,2,4920,82',1,0,Moussa Sylla (Schalke 04) Goal at 82',Moussa Sylla Goal,133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,335739.0,2024-08-04 09:28:38
12749,711809,17,43491385,70,2,4980,83',1,0,Kenan Karaman (Schalke 04) Goal at 83',Kenan Karaman Goal,133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,188057.0,2024-08-04 09:28:38
12749,711809,18,43491421,76,2,5160,86',0,0,Robert Ivanov (TSV Eintracht Braunschweig) Substitution at 86',Robert Ivanov Substitution,3067,0.0,0.0,0.0,0.0,0.0,0.0,1.0,284738.0,2024-08-04 09:28:38
12749,711809,18,43491421,76,2,5160,86',0,0,Robert Ivanov (TSV Eintracht Braunschweig) Substitution at 86',Robert Ivanov Substitution,3067,0.0,0.0,0.0,0.0,0.0,0.0,2.0,291849.0,2024-08-04 09:28:38
12749,711809,19,43491445,76,2,5280,88',0,0,Ibrahima Cissé (Schalke 04) Substitution at 88',Ibrahima Cissé Substitution,133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,387996.0,2024-08-04 09:28:38
12749,711809,19,43491445,76,2,5280,88',0,0,Ibrahima Cissé (Schalke 04) Substitution at 88',Ibrahima Cissé Substitution,133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,169417.0,2024-08-04 09:28:38
12749,711809,20,43491446,76,2,5280,88',0,0,Sebastian Polter (Schalke 04) Substitution at 88',Sebastian Polter Substitution,133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,136593.0,2024-08-04 09:28:38
12749,711809,19,43491445,76,2,5280,88',0,0,Ibrahima Cissé (Schalke 04) Substitution at 88',Ibrahima Cissé Substitution,133,0.0,0.0,0.0,0.0,0.0,0.0,2.0,164919.0,2024-08-04 09:28:38
12749,711809,20,43491446,76,2,5280,88',0,0,Sebastian Polter (Schalke 04) Substitution at 88',Sebastian Polter Substitution,133,0.0,0.0,0.0,0.0,0.0,0.0,2.0,188057.0,2024-08-04 09:28:38
12749,711810,1,43495790,94,1,60,1',0,0,Gideon Jung (SpVgg Greuther Furth) Yellow Card at 1',Gideon Jung Yellow Card,3070,0.0,0.0,0.0,0.0,0.0,0.0,1.0,206580.0,2024-08-05 09:30:40
12749,711810,2,43495792,98,1,1500,25',1,0,Julian Green (SpVgg Greuther Furth) Penalty - Scored at 25',Julian Green Penalty - Scored,3070,0.0,0.0,0.0,0.0,0.0,0.0,1.0,191018.0,2024-08-05 09:30:40
12749,711810,3,43495799,70,1,2460,41',1,0,Malik Batmaz (Preußen Münster) Goal at 41',Malik Batmaz Goal,9867,0.0,0.0,0.0,0.0,0.0,0.0,1.0,278145.0,2024-08-05 09:30:40
12749,711810,4,43495820,70,2,3000,50',1,0,Dennis Srbeny (SpVgg Greuther Furth) Goal at 50',Dennis Srbeny Goal,3070,0.0,0.0,0.0,0.0,0.0,0.0,1.0,221551.0,2024-08-05 09:30:40
