seasonType,eventId,commentaryOrder,playId,clockDisplayValue,commentaryText,updateDateTime
12749,711936,9,44348995,78',Tim Janisch (1. FC Nürnberg) Substitution at 78',2024-12-07 06:09:19
12749,711936,10,44348996,78',Lukas Schleimer (1. FC Nürnberg) Substitution at 78',2024-12-10 05:58:50
12749,711936,11,44349064,90',Frederik Jakel (SV 07 Elversberg) Substitution at 90',2024-12-07 06:09:19
12749,711936,12,44349065,90',Paul Stock (SV 07 Elversberg) Substitution at 90',2024-12-07 06:09:19
12749,711936,13,44349077,90'+2',Lukas Finn Pinckert (SV 07 Elversberg) Yellow Card at 92',2024-12-07 06:09:19
12749,711936,14,44349082,90'+4',Paul Stock (SV 07 Elversberg) Yellow Card at 94',2024-12-07 06:09:19
12749,711937,0,44351369,5',Ibrahim Maza (Hertha Berlin) Goal at 5',2024-12-10 05:58:50
12749,711937,1,44351445,38',Noel Futkeu (SpVgg Greuther Furth) Goal at 38',2024-12-10 05:58:50
12749,711937,2,44351616,45',Florian Niederlechner (Hertha Berlin) Substitution at 45',2024-12-10 05:58:50
12749,711937,3,44351631,45',Derry Scherhant (Hertha Berlin) Substitution at 45',2024-12-10 05:58:50
12749,711937,4,44351684,53',Maximilian Dietz (SpVgg Greuther Furth) Yellow Card at 53',2024-12-10 05:58:50
12749,711937,5,44351697,54',Michaël Cuisance (Hertha Berlin) Yellow Card at 54',2024-12-10 05:58:50
12749,711937,6,44351703,55',Noel Futkeu (SpVgg Greuther Furth) Goal at 55',2024-12-10 05:58:50
12749,711937,7,44351750,61',Fabian Reese (Hertha Berlin) Substitution at 61',2024-12-10 05:58:50
12749,711937,8,44351760,65',Dennis Srbeny (SpVgg Greuther Furth) Substitution at 65',2024-12-10 05:58:50
12749,711937,9,44351766,67',Philipp Muller (SpVgg Greuther Furth) Substitution at 67',2024-12-10 05:58:50
12749,711937,10,44351767,68',Gideon Jung (SpVgg Greuther Furth) Yellow Card at 68',2024-12-10 05:58:50
12749,711937,11,44351824,77',Maximilian Dietz (SpVgg Greuther Furth) Red Card at 77',2024-12-10 05:58:50
12749,711937,12,44351839,79',Damian Michalski (SpVgg Greuther Furth) Substitution at 79',2024-12-10 05:58:50
12749,711937,13,44351852,80',Nahuel Nicolas Noll (SpVgg Greuther Furth) Yellow Card at 80',2024-12-10 05:58:50
12749,711937,14,44351867,81',Smail Prevljak (Hertha Berlin) Substitution at 81',2024-12-10 05:58:50
12749,711937,15,44351926,88',Márton Dárdai (Hertha Berlin) Yellow Card at 88',2024-12-10 05:58:50
12749,711937,16,44352006,90'+5',Reno Munz (SpVgg Greuther Furth) Substitution at 95',2024-12-10 05:58:50
12749,711937,17,44352007,90'+6',Simon Asta (SpVgg Greuther Furth) Substitution at 96',2024-12-10 05:58:50
12749,711937,18,44352021,90'+6',Tjark Ernst (Hertha Berlin) Yellow Card at 96',2024-12-10 05:58:50
12749,711938,0,44351386,23',Semir Telalovic (SSV Ulm 1846) Goal at 23',2024-12-10 05:58:50
12749,711938,1,44351705,55',Semir Telalovic (SSV Ulm 1846) Goal at 55',2024-12-10 05:58:50
12749,711938,2,44351734,57',Kolja Oudenne (Hannover 96) Substitution at 57',2024-12-10 05:58:50
12749,711938,3,44351735,58',Nicolo Tresoldi (Hannover 96) Substitution at 58',2024-12-10 05:58:50
12749,711938,4,44351742,60',Lee Hyun-Ju (Hannover 96) Goal at 60',2024-12-10 05:58:50
12749,711938,5,44351756,65',Dennis Chessa (SSV Ulm 1846) Substitution at 65',2024-12-10 05:58:50
12749,711938,6,44351762,65',Felix Higl (SSV Ulm 1846) Substitution at 65',2024-12-10 05:58:50
12749,711938,7,44351774,70',Jonathan Meier (SSV Ulm 1846) Yellow Card at 70',2024-12-10 05:58:50
12749,711938,8,44351779,71',Nicolo Tresoldi (Hannover 96) Goal at 71',2024-12-10 05:58:50
12749,711938,9,44351838,78',Lars Gindorf (Hannover 96) Substitution at 78',2024-12-10 05:58:50
12749,711938,10,44351857,80',Niklas Castelle (SSV Ulm 1846) Substitution at 80',2024-12-10 05:58:50
12749,711938,11,44351858,81',Nicolo Tresoldi (Hannover 96) Goal at 81',2024-12-10 05:58:50
12749,711938,12,44351908,86',Lucas Röser (SSV Ulm 1846) Substitution at 86',2024-12-10 05:58:50
12749,711938,13,44351909,87',Kolja Oudenne (Hannover 96) Yellow Card at 87',2024-12-10 05:58:50
12749,711938,14,44351973,90'+1',Jannick Dehm (Hannover 96) Substitution at 91',2024-12-10 05:58:50
12749,711938,15,44351994,90'+3',Phil Neumann (Hannover 96) Yellow Card at 93',2024-12-10 05:58:50
12749,711938,16,44351999,90'+3',Tom Gaal (SSV Ulm 1846) Yellow Card at 93',2024-12-10 05:58:50
12749,711938,17,44352000,90'+4',Lars Gindorf (Hannover 96) Yellow Card at 94',2024-12-10 05:58:50
12749,711939,0,44351375,12',Boris Tomiak (Kaiserslautern) Penalty - Scored at 12',2024-12-10 05:58:50
12749,711939,1,44351471,40',Jan Elvedi (Kaiserslautern) Yellow Card at 40',2024-12-10 05:58:50
12749,711939,2,44351521,45'+3',Marcel Franke (Karlsruher SC) Yellow Card at 48',2024-12-10 05:58:50
12749,711939,3,44351537,45'+3',Daisuke Yokota (Kaiserslautern) Yellow Card at 48',2024-12-10 05:58:50
12749,711939,4,44351634,45',Luca Pfeiffer (Karlsruher SC) Substitution at 45',2024-12-10 05:58:50
12749,711939,5,44351732,56',Frank Ronstadt (Kaiserslautern) Yellow Card at 56',2024-12-10 05:58:50
12749,711939,6,44351772,67',Robin Heusser (Karlsruher SC) Substitution at 67',2024-12-10 05:58:50
12749,711939,7,44351773,67',Lilian Egloff (Karlsruher SC) Substitution at 67',2024-12-10 05:58:50
12749,711939,8,44351788,70',Jannis Heuer (Kaiserslautern) Substitution at 70',2024-12-10 05:58:50
12749,711939,9,44351789,70',Kenny Prince Redondo (Kaiserslautern) Substitution at 70',2024-12-10 05:58:50
12749,711939,10,44351800,73',Kenny Prince Redondo (Kaiserslautern) Goal at 73',2024-12-10 05:58:50
12749,711939,11,44351827,75',Jannis Heuer (Kaiserslautern) Goal at 75',2024-12-10 05:58:50
12749,711939,12,44351880,79',Lasse Günther (Karlsruher SC) Substitution at 79',2024-12-10 05:58:50
12749,711939,13,44351881,79',Rafael Pedrosa (Karlsruher SC) Substitution at 79',2024-12-10 05:58:50
12749,711939,14,44351902,82',Florian Kleinhansl (Kaiserslautern) Yellow Card at 82',2024-12-10 05:58:50
12749,711939,15,44351903,83',Leon Robinson (Kaiserslautern) Substitution at 83',2024-12-10 05:58:50
12749,711939,16,44351904,83',Jan Gyamerah (Kaiserslautern) Substitution at 83',2024-12-10 05:58:50
12749,711939,17,44351954,87',Boris Tomiak (Kaiserslautern) Yellow Card at 87',2024-12-10 05:58:50
12749,711939,18,44351955,88',Erik Wekesser (Kaiserslautern) Substitution at 88',2024-12-10 05:58:50
12749,711939,19,44351956,88',Marvin Wanitzek (Karlsruher SC) Goal at 88',2024-12-10 05:58:50
12749,711940,0,44358721,12',Baris Atik (1. FC Magdeburg) Goal at 12',2024-12-10 05:58:50
12749,711940,1,44358962,38',Joshua Mees (Preußen Münster) Goal at 38',2024-12-10 05:58:50
12749,711940,2,44359041,45',András Németh (Preußen Münster) Yellow Card at 45',2024-12-10 05:58:50
12749,711940,3,44359259,45',Bryan Teixeira (1. FC Magdeburg) Substitution at 45',2024-12-10 05:58:50
12749,711940,4,44359260,45',Falko Michel (1. FC Magdeburg) Substitution at 45',2024-12-10 05:58:50
12749,711940,5,44359261,45',Connor Krempicki (1. FC Magdeburg) Substitution at 45',2024-12-10 05:58:50
12749,711940,6,44359369,54',Marcus Mathiesen (1. FC Magdeburg) Goal at 54',2024-12-10 05:58:50
12749,711940,7,44359438,57',Samuel Loric (1. FC Magdeburg) Yellow Card at 57',2024-12-10 05:58:50
12749,711940,8,44359463,59',Etienne Amenyido (Preußen Münster) Substitution at 59',2024-12-10 05:58:50
12749,711940,9,44359464,59',Daniel Kyerewaa (Preußen Münster) Substitution at 59',2024-12-10 05:58:50
12749,711940,10,44359516,65',Jano Horst (Preußen Münster) Yellow Card at 65',2024-12-10 05:58:50
12749,711940,11,44359540,69',Alexander Nollenberger (1. FC Magdeburg) Substitution at 69',2024-12-10 05:58:50
12749,711940,12,44359563,74',Holmbert Aron Fridjonsson (Preußen Münster) Substitution at 74',2024-12-10 05:58:50
12749,711940,13,44359613,78',Marc Lorenz (Preußen Münster) Substitution at 78',2024-12-10 05:58:50
12749,711940,14,44359647,81',Martijn Kaars (1. FC Magdeburg) Yellow Card at 81',2024-12-10 05:58:50
12749,711940,15,44359648,82',Falko Michel (1. FC Magdeburg) Yellow Card at 82',2024-12-10 05:58:50
12749,711940,16,44359761,90',Lukas Frenkert (Preußen Münster) Yellow Card at 90',2024-12-10 05:58:50
12749,711940,17,44359808,90'+3',Pierre Nadjombe (1. FC Magdeburg) Substitution at 93',2024-12-10 05:58:50
12749,711941,0,44361695,10',Ransford-Yeboah Königsdörffer (Hamburg SV) Goal at 10',2024-12-09 12:54:59
12749,711941,1,44361836,31',Philipp Förster (SV Darmstadt 98) Yellow Card at 31',2024-12-09 12:54:59
12749,711941,2,44361837,33',Aleksandar Vukotic (SV Darmstadt 98) Goal at 33',2024-12-09 12:54:59
12749,711941,3,44361927,45',Adam Karabec (Hamburg SV) Goal at 45',2024-12-09 12:54:59
12749,711941,4,44361928,45'+1',Fraser Hornby (SV Darmstadt 98) Yellow Card at 46',2024-12-09 12:54:59
12749,711941,5,44361946,45'+1',Aleksandar Vukotic (SV Darmstadt 98) Yellow Card at 46',2024-12-09 12:54:59
12749,711941,6,44362158,63',Kilian Corredor (SV Darmstadt 98) Goal at 63',2024-12-09 12:54:59
12749,711941,7,44362185,65',Davie Selke (Hamburg SV) Substitution at 65',2024-12-09 12:54:59
12749,711941,8,44362186,65',Fabio Baldé (Hamburg SV) Substitution at 65',2024-12-09 12:54:59
12749,711941,9,44362244,72',Oscar Wilhelmsson (SV Darmstadt 98) Substitution at 72',2024-12-09 12:54:59
12749,711941,10,44362245,72',Lukasz Poreba (Hamburg SV) Substitution at 72',2024-12-09 12:54:59
12749,711941,11,44362246,72',Immanuel Pherai (Hamburg SV) Substitution at 72',2024-12-09 12:54:59
12749,711941,12,44362375,78',Marco Thiede (SV Darmstadt 98) Substitution at 78',2024-12-09 12:54:59
12749,711941,13,44362376,79',Luca Marseiler (SV Darmstadt 98) Substitution at 79',2024-12-09 12:54:59
12749,711941,14,44362398,81',Lukasz Poreba (Hamburg SV) Yellow Card at 81',2024-12-09 12:54:59
12749,711941,15,44362514,87',Merveille Papela (SV Darmstadt 98) Substitution at 87',2024-12-09 12:54:59
12749,711941,16,44362515,88',Daniel Elfadli (Hamburg SV) Yellow Card at 88',2024-12-09 12:54:59
12749,711941,17,44362534,89',Luca Marseiler (SV Darmstadt 98) Yellow Card at 89',2024-12-09 12:54:59
12749,711941,18,44362567,90',Otto Stange (Hamburg SV) Substitution at 90',2024-12-09 12:54:59
12749,711942,0,44402819,20',Jorrit Hendrix (Preußen Münster) Yellow Card at 20',2024-12-14 05:57:47
12749,711942,1,44402820,27',Jano Horst (Preußen Münster) Yellow Card at 27',2024-12-14 05:57:47
12749,711942,2,44402821,28',Derry Scherhant (Hertha Berlin) Penalty - Scored at 28',2024-12-14 05:57:47
12749,711942,3,44402824,35',Daniel Kyerewaa (Preußen Münster) Substitution at 35',2024-12-14 05:57:47
12749,711942,4,44402837,45',Smail Prevljak (Hertha Berlin) Substitution at 45',2024-12-14 05:57:47
12749,711942,5,44402838,45',Etienne Amenyido (Preußen Münster) Substitution at 45',2024-12-14 05:57:47
12749,711942,6,44402849,48',Yassine Bouchama (Preußen Münster) Yellow Card at 48',2024-12-14 05:57:47
12749,711942,7,44402852,51',Michaël Cuisance (Hertha Berlin) Yellow Card at 51',2024-12-14 05:57:47
12749,711942,8,44402861,57',Daniel Kyerewaa (Preußen Münster) Goal at 57',2024-12-14 05:57:47
12749,711942,9,44402864,57',Jon Dagur Thorsteinsson (Hertha Berlin) Substitution at 57',2024-12-14 05:57:47
12749,711942,10,44402865,60',Diego Demme (Hertha Berlin) Yellow Card at 60',2024-12-14 05:57:47
12749,711942,11,44402873,63',Holmbert Aron Fridjonsson (Preußen Münster) Substitution at 63',2024-12-14 05:57:47
12749,711942,12,44402907,79',Marc Lorenz (Preußen Münster) Substitution at 79',2024-12-14 05:57:47
12749,711942,13,44402908,79',Rico Preibinger (Preußen Münster) Substitution at 79',2024-12-14 05:57:47
12749,711942,14,44402921,87',Torge Paetow (Preußen Münster) Goal at 87',2024-12-14 05:57:47
12749,711942,15,44402926,89',Pal Dardai (Hertha Berlin) Substitution at 89',2024-12-14 05:57:47
12749,711942,16,44402949,90'+1',Mikkel Kirkeskov (Preußen Münster) Yellow Card at 91',2024-12-14 05:57:47
12749,711943,0,44415796,43',Max Marie (TSV Eintracht Braunschweig) Yellow Card at 43',2024-12-16 05:57:28
12749,711943,1,44415812,44',Robert Ivanov (TSV Eintracht Braunschweig) Yellow Card at 44',2024-12-16 05:57:28
12749,711943,2,44415975,58',Muhammed Damar (SV 07 Elversberg) Substitution at 58',2024-12-16 05:57:28
12749,711943,3,44415997,62',Fisnik Asllani (SV 07 Elversberg) Goal at 62',2024-12-16 05:57:28
12749,711943,4,44416021,65',Muhammed Damar (SV 07 Elversberg) Yellow Card at 65',2024-12-16 05:57:28
12749,711943,5,44416041,67',Carlo Sickinger (SV 07 Elversberg) Yellow Card at 67',2024-12-16 05:57:28
12749,711943,6,44416042,67',Sebastian Polter (TSV Eintracht Braunschweig) Substitution at 67',2024-12-16 05:57:28
12749,711943,7,44416044,67',Leon Bell (TSV Eintracht Braunschweig) Substitution at 67',2024-12-19 06:07:55
12749,711943,8,44416043,68',Christian Conteh (TSV Eintracht Braunschweig) Substitution at 68',2024-12-19 06:07:55
12749,711943,9,44416096,74',Florian Le Joncour (SV 07 Elversberg) Substitution at 74',2024-12-16 05:57:28
12749,711943,10,44416097,74',Sven Kohler (TSV Eintracht Braunschweig) Substitution at 74',2024-12-16 05:57:28
12749,711943,11,44416183,78',Fisnik Asllani (SV 07 Elversberg) Goal at 78',2024-12-19 06:07:55
12749,711943,12,44416190,80',Linus Queisser (TSV Eintracht Braunschweig) Substitution at 80',2024-12-16 05:57:28
12749,711943,13,44416313,84',Manuel Feil (SV 07 Elversberg) Substitution at 84',2024-12-16 05:57:28
12749,711943,14,44416314,84',Paul Stock (SV 07 Elversberg) Substitution at 84',2024-12-16 05:57:28
12749,711943,15,44416315,86',Fabio Kaufmann (TSV Eintracht Braunschweig) Yellow Card at 86',2024-12-16 05:57:28
12749,711943,16,44416316,86',Fisnik Asllani (SV 07 Elversberg) Yellow Card at 86',2024-12-16 05:57:28
12749,711943,17,44416400,90',Ermin Bicakcic (TSV Eintracht Braunschweig) Yellow Card at 90',2024-12-16 05:57:28
12749,711943,18,44416418,90'+1',Maurice Neubauer (SV 07 Elversberg) Goal at 91',2024-12-16 05:57:28
12749,711944,0,44405373,9',Bakery Jatta (Hamburg SV) Yellow Card at 9',2024-12-15 05:59:37
12749,711944,1,44405384,21',Dennis Chessa (SSV Ulm 1846) Yellow Card at 21',2024-12-15 05:59:37
12749,711944,2,44405412,34',Aaron Keller (SSV Ulm 1846) Goal at 34',2024-12-15 05:59:37
12749,711944,3,44405469,41',Semir Telalovic (SSV Ulm 1846) Yellow Card at 41',2024-12-15 05:59:37
12749,711944,4,44405470,41',Daniel Elfadli (Hamburg SV) Yellow Card at 41',2024-12-15 05:59:37
12749,711944,5,44405512,45'+2',Marco Richter (Hamburg SV) Yellow Card at 47',2024-12-15 05:59:37
12749,711944,6,44405637,45',Immanuel Pherai (Hamburg SV) Substitution at 45',2024-12-15 05:59:37
12749,711944,7,44405638,45',Emir Sahiti (Hamburg SV) Substitution at 45',2024-12-15 05:59:37
12749,711944,8,44405660,49',Davie Selke (Hamburg SV) Goal at 49',2024-12-15 05:59:37
12749,711944,9,44405763,65',Lucas Perrin (Hamburg SV) Substitution at 65',2024-12-15 05:59:37
12749,711944,10,44405781,68',Daniel Elfadli (Hamburg SV) Red Card at 68',2024-12-15 05:59:37
12749,711944,11,44405790,72',Lukasz Poreba (Hamburg SV) Substitution at 72',2024-12-15 05:59:37
12749,711944,12,44405852,80',Aleksandar Kahvic (SSV Ulm 1846) Substitution at 80',2024-12-15 05:59:37
12749,711944,13,44405917,86',Ransford-Yeboah Königsdörffer (Hamburg SV) Substitution at 86',2024-12-15 05:59:37
12749,711944,14,44405945,89',Lucas Röser (SSV Ulm 1846) Substitution at 89',2024-12-15 05:59:37
12749,711944,15,44405946,89',Niklas Castelle (SSV Ulm 1846) Substitution at 89',2024-12-15 05:59:37
12749,711944,16,44406001,90'+3',Ransford-Yeboah Königsdörffer (Hamburg SV) Yellow Card at 93',2024-12-15 05:59:37
12749,711944,17,44406002,90'+4',Miro Muheim (Hamburg SV) Yellow Card at 94',2024-12-15 05:59:37
12749,711944,18,44406014,90'+5',Max Brandt (SSV Ulm 1846) Yellow Card at 95',2024-12-15 05:59:37
12749,711945,0,44412953,15',Luca Marseiler (SV Darmstadt 98) Substitution at 15',2024-12-15 05:59:37
12749,711945,1,44413029,22',Sergio López (SV Darmstadt 98) Yellow Card at 22',2024-12-15 05:59:37
12749,711945,2,44413091,33',Kilian Corredor (SV Darmstadt 98) Goal at 33',2024-12-15 05:59:37
12749,711945,3,44413299,45'+2',Fraser Hornby (SV Darmstadt 98) Goal at 47',2024-12-15 05:59:37
12749,711945,4,44413578,45',Marco Thiede (SV Darmstadt 98) Substitution at 45',2024-12-15 05:59:37
12749,711945,5,44413853,62',Luca Marseiler (SV Darmstadt 98) Goal at 62',2024-12-15 05:59:37
12749,711945,6,44413865,62',Marlon Ritter (Kaiserslautern) Yellow Card at 62',2024-12-15 05:59:37
12749,711945,7,44413895,65',Aremu Afeez (Kaiserslautern) Substitution at 65',2024-12-15 05:59:37
12749,711945,8,44413896,65',Aaron Opoku (Kaiserslautern) Substitution at 65',2024-12-15 05:59:37
12749,711945,9,44413933,72',Boris Tomiak (Kaiserslautern) Yellow Card at 72',2024-12-15 05:59:37
12749,711945,10,44413940,73',Fraser Hornby (SV Darmstadt 98) Goal at 73',2024-12-15 05:59:37
12749,711945,11,44414038,81',Fynn-Luca Lakenmacher (SV Darmstadt 98) Substitution at 81',2024-12-15 05:59:37
12749,711945,12,44414039,81',Tobias Kempe (SV Darmstadt 98) Substitution at 81',2024-12-15 05:59:37
12749,711945,13,44414040,81',Merveille Papela (SV Darmstadt 98) Substitution at 81',2024-12-15 05:59:37
12749,711945,14,44414042,81',Jan Gyamerah (Kaiserslautern) Substitution at 81',2024-12-15 05:59:37
12749,711945,15,44414041,82',Leon Robinson (Kaiserslautern) Substitution at 82',2024-12-15 05:59:37
12749,711945,16,44414061,84',Daniel Hanslik (Kaiserslautern) Goal at 84',2024-12-15 05:59:37
12749,711945,17,44414116,88',Kilian Corredor (SV Darmstadt 98) Goal at 88',2024-12-15 05:59:37
12749,711946,0,44415640,19',Sacha Bansé (SpVgg Greuther Furth) Yellow Card at 19',2024-12-16 05:57:28
12749,711946,1,44415662,24',Phil Neumann (Hannover 96) Yellow Card at 24',2024-12-16 05:57:28
12749,711946,2,44415959,56',Lars Gindorf (Hannover 96) Substitution at 56',2024-12-16 05:57:28
12749,711946,3,44415960,56',Havard Nielsen (Hannover 96) Substitution at 56',2024-12-16 05:57:28
12749,711946,4,44415979,59',Dennis Srbeny (SpVgg Greuther Furth) Substitution at 59',2024-12-16 05:57:28
12749,711946,5,44416033,67',Julian Green (SpVgg Greuther Furth) Yellow Card at 67',2024-12-16 05:57:28
12749,711946,6,44416082,74',Jessic Ngankam (Hannover 96) Substitution at 74',2024-12-16 05:57:28
12749,711946,7,44416176,78',Damian Michalski (SpVgg Greuther Furth) Substitution at 78',2024-12-16 05:57:28
12749,711946,8,44416177,78',Philipp Muller (SpVgg Greuther Furth) Substitution at 78',2024-12-16 05:57:28
12749,711946,9,44416254,83',Noel Futkeu (SpVgg Greuther Furth) Goal at 83',2024-12-16 05:57:28
12749,711946,10,44416329,85',Bartlomiej Wdowik (Hannover 96) Substitution at 85',2024-12-19 06:07:55
12749,711946,11,44416330,86',Kolja Oudenne (Hannover 96) Substitution at 86',2024-12-16 05:57:28
12749,711946,12,44416429,90'+1',Reno Munz (SpVgg Greuther Furth) Substitution at 91',2024-12-16 05:57:28
12749,711947,0,44405435,37',Ísak Bergmann Jóhannesson (Fortuna Düsseldorf) Yellow Card at 37',2024-12-15 05:59:37
12749,711947,1,44405666,51',Giovanni Haag (Fortuna Düsseldorf) Yellow Card at 51',2024-12-15 05:59:37
12749,711947,2,44405694,54',Valgeir Lunddal Fridriksson (Fortuna Düsseldorf) Yellow Card at 54',2024-12-15 05:59:37
12749,711947,3,44405737,58',Jona Niemiec (Fortuna Düsseldorf) Substitution at 58',2024-12-16 05:57:28
12749,711947,4,44405749,62',Dawid Kownacki (Fortuna Düsseldorf) Goal at 62',2024-12-15 05:59:37
12749,711947,5,44405787,72',Moussa Sylla (Schalke 04) Goal at 72',2024-12-15 05:59:37
12749,711947,6,44405791,73',Emil Höjlund (Schalke 04) Substitution at 73',2024-12-15 05:59:37
12749,711947,7,44405792,74',Ilyes Hamache (Schalke 04) Substitution at 74',2024-12-15 05:59:37
12749,711947,8,44405793,74',Matthias Zimmermann (Fortuna Düsseldorf) Substitution at 74',2024-12-15 05:59:37
12749,711947,9,44405794,74',Marcel Sobottka (Fortuna Düsseldorf) Yellow Card at 74',2024-12-15 05:59:37
12749,711947,10,44405863,82',Adrian Gantenbein (Schalke 04) Substitution at 82',2024-12-15 05:59:37
12749,711947,11,44405920,85',Tim Rossmann (Fortuna Düsseldorf) Substitution at 85',2024-12-15 05:59:37
12749,711947,12,44405921,85',Dzenan Pejcinovic (Fortuna Düsseldorf) Substitution at 85',2024-12-15 05:59:37
12749,711947,13,44405922,85',Joshua Quarshie (Fortuna Düsseldorf) Substitution at 85',2024-12-15 05:59:37
12749,711947,14,44405923,89',Janik Bachmann (Schalke 04) Yellow Card at 89',2024-12-15 05:59:37
12749,711948,0,44405366,5',Connor Krempicki (1. FC Magdeburg) Substitution at 5',2024-12-15 05:59:37
12749,711948,1,44405389,23',Laurin Curda (SC Paderborn 07) Yellow Card at 23',2024-12-15 05:59:37
12749,711948,2,44405392,26',Jean Hugonet (1. FC Magdeburg) Yellow Card at 26',2024-12-15 05:59:37
12749,711948,3,44405613,45',Aaron Zehnter (SC Paderborn 07) Substitution at 45',2024-12-15 05:59:37
12749,711948,4,44405614,45',Felix Platte (SC Paderborn 07) Substitution at 45',2024-12-15 05:59:37
12749,711948,5,44405727,57',Philipp Hercher (1. FC Magdeburg) Goal at 57',2024-12-15 05:59:37
12749,711948,6,44405765,67',Baris Atik (1. FC Magdeburg) Yellow Card at 67',2024-12-15 05:59:37
12749,711948,7,44405774,68',Dominik Reimann (1. FC Magdeburg) Yellow Card at 68',2024-12-15 05:59:37
12749,711948,8,44405773,69',Raphael Obermair (SC Paderborn 07) Penalty - Scored at 69',2024-12-15 05:59:37
12749,711948,9,44405782,69',Luis Engelns (SC Paderborn 07) Substitution at 69',2024-12-15 05:59:37
12749,711948,10,44405804,73',Connor Krempicki (1. FC Magdeburg) Yellow Card at 73',2024-12-15 05:59:37
12749,711948,11,44405860,79',Luca Herrmann (SC Paderborn 07) Substitution at 79',2024-12-15 05:59:37
12749,711948,12,44405861,80',Bryan Teixeira (1. FC Magdeburg) Substitution at 80',2024-12-15 05:59:37
12749,711948,13,44405862,80',Alexander Nollenberger (1. FC Magdeburg) Substitution at 80',2024-12-15 05:59:37
12749,711948,14,44405924,86',Jascha Brandt (SC Paderborn 07) Substitution at 86',2024-12-15 05:59:37
12749,711948,15,44405996,90'+3',Philipp Hercher (1. FC Magdeburg) Yellow Card at 93',2024-12-15 05:59:37
12749,711949,0,44402812,3',Leon Jensen (Karlsruher SC) Yellow Card at 3',2024-12-14 05:57:47
12749,711949,1,44402817,19',Christian Kühlwetter (SSV Jahn Regensburg) Penalty - Scored at 19',2024-12-14 05:57:47
12749,711949,2,44402829,45'+2',Budu Zivzivadze (Karlsruher SC) Goal at 47',2024-12-14 05:57:47
12749,711949,3,44402841,47',Budu Zivzivadze (Karlsruher SC) Penalty - Saved at 47',2024-12-14 05:57:47
12749,711949,4,44402847,49',Eric Hottmann (SSV Jahn Regensburg) Goal at 49',2024-12-14 05:57:47
12749,711949,5,44402856,55',Rasim Bulic (SSV Jahn Regensburg) Yellow Card at 55',2024-12-14 05:57:47
12749,711949,6,44402857,56',Marvin Wanitzek (Karlsruher SC) Penalty - Scored at 56',2024-12-14 05:57:47
12749,711949,7,44402859,57',Luca Pfeiffer (Karlsruher SC) Substitution at 57',2024-12-14 05:57:47
12749,711949,8,44402863,59',Andreas Geipl (SSV Jahn Regensburg) Yellow Card at 59',2024-12-14 05:57:47
12749,711949,9,44402866,62',Budu Zivzivadze (Karlsruher SC) Goal at 62',2024-12-14 05:57:47
12749,711949,10,44402876,68',Fabian Schleusener (Karlsruher SC) Yellow Card at 68',2024-12-14 05:57:47
12749,711949,11,44402884,74',Luca Pfeiffer (Karlsruher SC) Yellow Card at 74',2024-12-14 05:57:47
12749,711949,12,44402892,76',Mansour Ouro-Tagba (SSV Jahn Regensburg) Substitution at 76',2024-12-14 05:57:47
12749,711949,13,44402893,76',Noah Ganaus (SSV Jahn Regensburg) Substitution at 76',2024-12-14 05:57:47
12749,711949,14,44402902,78',Robin Heusser (Karlsruher SC) Substitution at 78',2024-12-14 05:57:47
12749,711949,15,44402906,80',Dzenis Burnic (Karlsruher SC) Yellow Card at 80',2024-12-14 05:57:47
12749,711949,16,44402917,86',Fabian Schleusener (Karlsruher SC) Goal at 86',2024-12-14 05:57:47
12749,711949,17,44402919,87',Dominik Kother (SSV Jahn Regensburg) Substitution at 87',2024-12-14 05:57:47
12749,711949,18,44402927,90',Dominik Salz (Karlsruher SC) Substitution at 90',2024-12-14 05:57:47
12749,711949,19,44402928,90',Noah Rupp (Karlsruher SC) Substitution at 90',2024-12-14 05:57:47
12749,711949,20,44402929,90',Rafael Pedrosa (Karlsruher SC) Substitution at 90',2024-12-14 05:57:47
12749,711950,0,44415545,6',Damion Downs (FC Cologne) Goal at 6',2024-12-16 05:57:28
12749,711950,1,44415598,17',Florian Kainz (FC Cologne) Penalty - Scored at 17',2024-12-16 05:57:28
12749,711950,2,44415704,31',Denis Huseinbasic (FC Cologne) Goal at 31',2024-12-16 05:57:28
12749,711950,3,44415721,32',Timo Hübers (FC Cologne) Yellow Card at 32',2024-12-16 05:57:28
12749,711950,4,44415790,41',Dominique Heintz (FC Cologne) Yellow Card at 41',2024-12-16 05:57:28
12749,711950,5,44415885,45',Florian Flick (1. FC Nürnberg) Substitution at 45',2024-12-16 05:57:28
12749,711950,6,44415911,50',Berkay Yilmaz (1. FC Nürnberg) Yellow Card at 50',2024-12-16 05:57:28
12749,711950,7,44415940,55',Jan Thielmann (FC Cologne) Yellow Card at 55',2024-12-16 05:57:28
12749,711950,8,44415973,57',Marvin Obuz (FC Cologne) Substitution at 57',2024-12-16 05:57:28
12749,711950,9,44415994,57',Christian Mathenia (1. FC Nürnberg) Yellow Card at 57',2024-12-16 05:57:28
12749,711950,10,44415974,59',Jens Castrop (1. FC Nürnberg) Goal at 59',2024-12-16 05:57:28
12749,711950,11,44416089,72',Michal Sevcík (1. FC Nürnberg) Substitution at 72',2024-12-16 05:57:28
12749,711950,12,44416159,76',Janni Serra (1. FC Nürnberg) Substitution at 76',2024-12-16 05:57:28
